node_45	5234.2	5699.9
node_46	4050.7	4375.3
node_47	5464.3	5800.5
node_48	5684.6	5895.9
node_49	6815.9	5574.6
node_50	6006.9	5940.8
node_51	6575.7	5541.1
node_52	5914.6	5750.3
node_53	6105.0	5575.3
node_54	5815.8	7107.0
node_55	5791.5	4829.5
node_56	6994.4	6649.6
node_57	5815.5	7393.8
node_58	3836.9	3597.6
node_59	3462.4	3383.2
node_60	8480.6	6471.5
node_61	8144.3	5832.5
node_62	8043.4	5550.7
node_63	8367.0	6745.3
node_64	7879.3	5365.9
node_65	7686.2	5139.0
node_66	7468.1	5203.6
node_67	8023.7	4037.8
node_68	8364.9	3667.9
node_69	8518.0	3477.1
node_70	9236.1	3269.7
node_71	8544.5	2603.6
node_72	6521.7	2086.9
node_73	4340.0	3294.0
node_74	3690.4	6777.5
node_75	6200.9	2810.4
node_76	3068.1	3378.6
node_77	9019.9	3178.7
node_78	4722.2	5200.0
node_79	5136.4	5147.6
node_80	5685.4	6577.2
node_81	5829.8	5150.4
node_82	7056.5	4825.8
node_83	6873.5	6145.0
node_84	6582.7	5027.2
node_85	3535.9	5165.6
node_86	4718.2	3078.1
node_87	6448.8	3471.8
node_88	6385.7	4110.6
node_89	4427.0	6025.1
node_90	5637.2	5797.3
node_91	6040.7	4909.1
node_92	6382.9	4500.5
node_93	7778.8	4545.4
node_94	5447.1	5252.7
node_95	4000.5	6730.9
node_96	9084.9	3790.5
node_97	4724.9	1421.2
node_98	3487.5	6332.3
node_99	6280.5	6419.1
node_100	5422.5	3912.4
node_101	4444.4	8786.1
node_102	5660.5	3686.4
node_103	3805.0	4841.9
node_104	3735.7	8569.6
node_105	5534.7	5008.3
node_106	4665.0	2541.3
node_107	2912.0	5479.8
node_108	2456.0	5424.4
node_109	6433.6	5927.5
node_110	2665.5	4936.6
node_111	4224.2	4085.2
node_112	3421.2	4761.7
node_113	3086.1	5123.6
node_114	2408.2	5223.5
node_115	2161.4	5270.1
node_116	1918.1	5242.2
node_117	1611.8	5361.6
node_118	1630.8	5706.0
node_119	1592.6	5996.8
node_120	1471.0	6217.7
node_121	1293.9	6381.2
node_122	1248.9	7517.8
node_123	1826.8	4990.0
node_124	1784.9	4693.0
node_125	1695.4	4433.5
node_126	3653.8	6338.6
node_127	3840.8	6415.0
node_128	3317.9	5083.1
node_129	782.5	6191.9
node_130	1059.8	7117.1
node_131	1743.9	3878.2
node_132	4401.1	4743.8
node_133	4322.1	4917.7
node_134	5007.0	5664.6
node_135	4461.0	6265.4
node_136	3930.3	4130.7
node_137	4450.6	2111.7
node_138	3705.1	5042.5
node_139	4262.5	4504.6
node_140	3970.2	3408.1
node_141	4666.7	6144.0
node_142	3711.3	3918.5
node_143	4065.9	6007.8
node_144	4277.0	6081.4
node_145	3832.8	6072.5
node_146	4909.8	5677.9
node_147	4560.5	4927.5
node_148	5262.4	5838.3
node_149	5605.6	6775.2
node_150	5519.5	6539.4
node_151	5454.9	5142.8
node_152	4573.7	6168.1
node_153	6254.8	5107.1
node_154	5813.5	4497.8
node_155	6708.7	4509.5
node_156	6100.2	3669.4
node_157	6597.0	4214.6
node_158	6565.9	4634.0
node_159	5550.8	6268.4
node_160	8397.5	3395.5
node_161	8638.4	3662.2
node_162	8603.3	3206.6
node_163	8601.4	2894.6
node_164	8359.7	2595.7
node_165	8639.6	2478.8
node_166	8516.4	2309.3
node_167	8604.6	2030.5
node_168	8586.2	1783.9
node_169	5797.2	6839.2
node_170	6102.3	5469.9
node_171	6349.8	5570.9
node_172	6588.9	4733.2
node_173	6978.8	6370.8
node_174	7258.5	5339.2
node_175	7019.9	4590.2
node_176	7032.0	5406.6
node_177	5012.0	4460.1
node_178	6691.5	3406.9
node_179	5625.3	4813.5
node_180	3750.3	8064.1
node_181	4112.9	8103.7
node_182	3568.7	8497.2
node_183	5050.1	4514.0
node_184	6086.3	6154.2
node_185	4527.1	7282.0
node_186	4621.3	4250.4
node_187	4708.0	4512.8
node_188	4538.5	4698.5
node_189	4340.5	4882.1
node_190	4173.6	8360.1
node_191	4171.5	7820.7
node_192	4248.5	7517.9
node_193	5898.2	6079.0
node_194	6108.5	7668.3
node_195	5861.9	4606.1
node_196	8531.6	6756.1
node_197	8249.7	6060.0
node_198	8417.6	6203.4
node_199	5646.7	7367.0
node_200	6056.4	8164.5
node_201	5924.2	7655.4
node_202	5936.7	7951.4
node_203	7779.4	5468.3
node_204	7931.9	5196.7
node_205	7894.3	3854.9
node_206	7897.6	4275.7
node_207	8209.3	3895.3
node_208	8021.0	5973.8
node_209	8285.3	5762.4
node_210	3983.4	3153.0
node_211	3271.9	6345.9
node_212	4915.1	6078.1
node_213	5314.0	3432.6
node_214	9318.8	3493.6
node_215	6429.2	6550.3
node_216	3075.0	6763.4
node_217	5723.9	6020.7
node_218	4485.6	9068.1
node_219	4630.5	952.1
node_220	5485.5	3572.6
node_221	7058.7	6914.6
node_222	9250.1	3657.7
node_223	8184.0	5409.3
node_224	3808.2	6678.2
node_225	5142.4	4774.4
node_226	4353.0	7245.6
node_227	3653.1	3441.1
node_228	2933.2	3265.6
node_229	6999.4	7153.1
node_230	6793.8	2342.9
node_231	7235.5	2152.8
switch_1	3801.7	6547.7
switch_2	6367.0	2639.5
switch_3	4582.4	3430.5
xfmr_1	836.1	7157.7
xfmr_2	8368.8	2183.6
xfmr_3	8790.7	1920.8
xfmr_4	8597.7	1520.9
xfmr_5	8683.8	3224.8
xfmr_6	8727.2	2808.5
xfmr_7	8684.3	3918.2
xfmr_8	5437.8	7364.8
xfmr_9	5933.7	4420.9
xfmr_10	8049.3	4982.7
xfmr_11	7625.3	5686.9
xfmr_12	4832.6	2460.7
xfmr_13	1477.1	5676.8
xfmr_14	1783.2	6163.7
xfmr_15	1562.9	6379.4
xfmr_16	1290.0	6527.5
xfmr_17	1180.9	7786.2
xfmr_18	1862.1	4508.2
xfmr_19	1531.8	4355.5
xfmr_20	1721.2	4956.8
xfmr_21	4008.4	6526.5
xfmr_22	3719.3	6509.5
xfmr_23	3937.8	6616.9
xfmr_24	1663.2	3647.2
xfmr_25	8147.9	2617.6
xfmr_26	8852.2	2381.9
xfmr_27	4255.5	2105.8
xfmr_28	4396.9	6331.6
xfmr_29	4304.4	5867.8
xfmr_30	4031.6	5824.5
xfmr_31	3733.3	5862.3
xfmr_32	3500.3	3999.7
xfmr_33	4759.3	6325.9
xfmr_34	4982.2	5545.9
xfmr_35	4845.0	4328.3
xfmr_36	6359.3	5440.3
xfmr_37	7018.8	5334.1
xfmr_38	7301.2	5580.4
xfmr_39	4332.7	5089.0
xfmr_40	4199.2	4796.6
xfmr_41	4209.2	4922.8
xfmr_42	4586.0	4849.9
xfmr_43	4508.8	4855.5
xfmr_44	4433.0	4676.2
xfmr_45	4502.9	4243.7
xfmr_46	4585.1	4111.9
xfmr_47	4577.5	4058.4
xfmr_48	4732.8	4589.1
xfmr_49	4786.2	4429.9
xfmr_50	4785.9	4385.9
xfmr_51	5186.0	4937.4
xfmr_52	5106.7	4976.8
xfmr_53	5125.0	4910.7
xfmr_54	5765.1	5152.6
xfmr_55	6176.9	3521.7
xfmr_56	6254.0	3718.7
xfmr_57	5990.8	3503.4
xfmr_58	5805.0	4475.5
xfmr_59	5747.1	4365.0
xfmr_60	5834.3	4590.4
xfmr_61	5854.2	7766.5
xfmr_62	5783.1	8135.3
xfmr_63	6164.8	8384.8
xfmr_64	8175.8	6269.0
xfmr_65	8619.5	6165.9
xfmr_66	9366.9	3746.8
xfmr_67	7257.8	6991.5
xfmr_68	8377.0	5244.8
xfmr_69	5059.1	6343.4
xfmr_70	5231.6	3263.1
xfmr_71	5558.2	4802.1
xfmr_72	613.9	6198.5
xfmr_73	8222.0	3243.9
xfmr_74	7794.6	3608.3
xfmr_75	7858.3	6164.1
xfmr_76	8479.4	5630.6
xfmr_77	8638.0	6987.8
xfmr_78	3450.0	6321.4
xfmr_79	3477.6	4510.2
xfmr_80	2950.2	5734.4
xfmr_81	2690.4	4636.0
xfmr_82	2474.4	5735.3
xfmr_83	1411.0	5205.4
xfmr_84	3967.0	4138.6
xfmr_85	6620.6	6061.2
xfmr_86	4203.2	5131.4
xfmr_87	4693.8	5632.0
xfmr_88	5275.2	6116.1
xfmr_89	6010.7	5210.4
xfmr_90	5243.7	4304.0
xfmr_91	5956.4	6182.3
xfmr_92	6112.3	6523.3
xfmr_93	3484.9	8705.9
xfmr_94	3586.3	7883.0
xfmr_95	4132.1	8557.4
xfmr_96	4690.2	7453.1
xfmr_97	6291.5	7639.5
xfmr_98	9368.0	3531.5
xfmr_99	3951.1	2851.1
xfmr_100	2954.3	6896.9
xfmr_101	5818.5	6225.9
xfmr_102	4671.1	706.6
xfmr_103	4705.7	4785.8
xfmr_104	4155.2	3358.9
xfmr_105	4496.1	4623.7
xfmr_106	4331.0	4292.5
xfmr_107	3814.3	4273.6
xfmr_108	5991.9	6800.1
xfmr_109	6940.4	4374.5
xfmr_110	7145.1	6327.5
xfmr_111	6609.3	4526.6
xfmr_112	3385.9	5057.5
xfmr_113	3043.8	4948.8
xfmr_114	2430.6	5035.7
xfmr_115	2160.9	5197.8
xfmr_116	1943.6	5414.7
xfmr_117	6786.6	3214.4
xfmr_118	5373.9	3365.4
xfmr_119	6757.6	4217.2
xfmr_120	4631.5	6381.7
xfmr_121	5721.2	6979.1
xfmr_122	5384.5	6222.8
xfmr_123	5373.0	6701.2
xfmr_124	6263.3	5334.1
xfmr_125	6545.8	4883.0
xfmr_126	6872.3	4427.2
xfmr_127	7722.4	4216.7
xfmr_128	8289.6	4121.2
xfmr_129	4282.8	8143.5
xfmr_130	4058.8	7771.0
xfmr_131	4145.3	7430.8
xfmr_132	4254.2	7143.5
xfmr_133	3119.7	6142.2
xfmr_134	6381.9	6791.2
xfmr_135	4434.3	9291.3
xfmr_136	3671.0	6672.2
xfmr_137	3536.4	5101.7
xfmr_138	3605.2	3222.0
xfmr_139	2783.2	3112.3
xfmr_140	6952.6	7376.1
xfmr_141	5461.2	5339.3
